lemma,classification
mahomet,ca
maguey,es
machining,uk
lungfish,en
lubitsch,fr
lorazepam,en
locum,ca
lochs,en
liverwort,en
lithograph,ca
lithographic,ca
lipscomb,en
linnaean,da
linearly,es
liman,ro
lichens,de
lexis,en
lessee,pt
legionnaires,ro
legate,pl
lectureship,nl
leakey,uk
leadbelly,en
laundress,pt
larval,fr
lamprey,pt
lamer,en
lahu,en
laffer,fr
lactase,ca
kob,en
kisumu,lt
kilotons,ru
kennan,it
kasha,en
jobber,en
ixia,ca
ischaemic,en
invoicing,it
intoxicant,da
interrogative,es
internist,nl
interdict,en
inseparably,es
inoculate,no
injectable,ro
infantryman,en
inducement,nl
indeterminacy,es
indented,it
inconstant,fr
incise,nl
inanna,nl
inaccessibility,ru
imputation,es
impregnation,fr
illyria,mk
illimani,it
idler,en
ibadan,en
iago,pt
hyssop,ro
hypertensive,pt
hottentot,fr
horticulturist,es
hornpipe,en
honourably,ca
hippeastrum,sv
highlife,en
hermeneutic,nl
hepatic,fi
hellman,sv
hela,fi
heimdall,da
harlequins,fr
haredi,en
haldane,es
halberd,it
hake,pt
habsburgs,de
habitus,de
guilder,da
grotesques,fr
gravest,sv
granularity,en
gordimer,en
gonadal,en
goalless,nl
gnomon,fr
gy,en
ghostwriter,de
gerbils,en
geologically,ca
genitive,de
gaussian,lt
gaskell,pl
gannets,lt
gamekeeper,pl
galas,es
gaiters,de
gaels,ca
fuzziness,uk
functionalist,es
fug,no
frisch,no
fratricide,fr
fragonard,fr
fosse,no
fortissimo,nl
formic,el
foreleg,nl
flycatcher,nl
flotation,es
flanker,en
firebomb,en
finis,sv
fineness,de
filename,de
filamentous,en
figuration,fr
ferric,ca
familiarization,ca
faecal,ca
facetiously,el
extrude,en
explicable,ca
experimentalism,pt
exclusiveness,no
exarch,uk
eurydice,el
euphony,es
eulogize,ro
ethelred,en
equidistant,es
epistolary,ca
epicureanism,it
entombment,en
elocution,pl
elmwood,en
elephantine,ca
electrolytic,es
edda,no
ectoplasm,pt
ebitda,es
dwarfism,it
dulcinea,es
dugong,it
ducal,it
dubuque,en
dreamworld,en
dovecote,ru
dormouse,it
doctrinaire,pt
diurnal,ro
distrusting,uk
distributive,ca
distillate,el
distension,es
dissimilarity,en
disinherit,es
discontinuation,nl
discolour,nl
dimorphism,uk
digestibility,it
dicta,fr
diadem,sv
destructible,en
deprecate,ru
denotation,en
denature,es
demotic,en
demilitarise,it
demarcate,ro
deliberative,pt
dehumanization,es
defeatism,el
decouple,de
declassification,es
decentralisation,mk
deathwatch,en
deathtrap,en
czechoslovakian,mk
culottes,fr
cuddy,ru
cse,fr
crowes,en
criminalisation,el
crappie,es
crampon,it
cpas,fr
covariance,en
countable,pt
cottager,en
coste,en
cortical,es
coppersmith,da
contraindicated,es
coniferous,ru
congruence,fr
conger,es
confidentially,en
conceptualism,en
conceptualise,en
commercialise,da
colter,fr
collocation,en
coarseness,it
clytemnestra,el
cloakroom,pl
civilize,es
cinchona,en
chungking,ro
christophers,en
chlorinate,fr
chirico,it
challis,sv
centripetal,lt
censer,ca
caxton,en
categorisation,el
catawba,en
catalyzes,en
catalyse,el
cassino,it
carthusian,it
carpathian,uk
capriccio,ca
cantos,ca
canid,pt
candidature,es
calvado,fr
calisthenic,ru
caduceus,ca
cadenza,pt
caddo,ca
burk,en
burbage,en
bullring,en
bronchiolitis,es
brokering,ca
brigand,it
brier,en
bream,el
brae,el
boulez,fr
bostonians,en
bookbinder,de
bondsman,es
blotter,nl
blackmailer,es
biplane,de
bipe,it
biotic,fr
bijoux,pt
bigamist,en
bifurcation,fr
bierce,de
bicentenary,ca
bibliographical,pt
berk,fr
bearcat,en
beadle,en
batwe,en
bamboos,lt
bacteriological,fr
bacchanal,pt
babbitt,en
azerbaijani,ru
avers,en
aven,ca
augustinian,de
augur,fr
atheneum,no
ateliers,it
aspirate,it
asphyxiate,pt
asker,no
asch,sv
asanas,ru
armadillos,de
arete,pl
ardennes,nl
arbitrate,fr
arbitrage,it
arapahoe,en
antelopes,sv
antacid,es
ananas,pt
anacondas,fr
amphora,ca
amia,es
amerindians,fr
amelanchier,ca
amanuensis,it
altoona,en
althea,no
allis,en
algorithmic,ro
alexanders,en
akka,sv
agonist,fr
aggregator,fr
agama,nl
aerodrome,pl
aeration,uk
advertorial,nl
adequacy,ru
adenine,ca
addressee,ru
acte,en
acoustical,mk
accusative,el
acceptably,es
acanthus,it
abutment,en
ablation,fr
zoophilia,ca
zonal,ru
zircon,uk
zeaxanthin,en
zaria,en
zapotec,es
zanuck,es
zambian,ru
zaman,no
zacharias,el
yugoslavian,fr
yellowknife,en
xlvi,en
wynette,sv
wotan,ca
woodlice,da
woodcarving,en
windjammer,de
welter,en
weevil,ca
weathervane,es
waxworks,de
wausau,en
waterbury,en
wass,en
waratah,en
vss,pt
vocalise,fr
vivace,pt
viburnum,uk
vestas,no
venetians,it
vendettas,el
vegetate,mk
valuer,nl
valse,fi
valets,fr
vagus,nl
uup,pt
ursus,ro
urbanize,ca
uptime,ro
unpopulated,en
unicameral,ro
unguided,ru
undersecretary,it
uncorrupted,es
unconquere,ro
ulema,it
twelver,en
trilingual,ca
tricyclic,es
trevelyan,en
treeless,nl
trapezoidal,ca
translatable,it
transformable,it
trajan,pt
tracery,ca
touchback,en
toucan,pt
toscana,de
topsail,en
tonsure,fr
tojo,ro
tobogganing,da
tintoretto,ca
tinplate,de
thymine,ca
thylacine,it
thurber,en
thunderstruck,en
thracian,ro
thompsons,no
thermodynamic,it
thermidor,ca
tewkesbury,en
tetrahydrocannabinol,en
tetra,pt
territorially,ru
terrasse,ca
televangelist,en
tartans,en
tapeworm,pl
tangram,ca
tamarindo,es
tage,en
tableland,en
systematize,ru
syntactically,it
syncopation,en
symbolist,ru
sylva,fi
sylph,es
syllogism,it
superoxide,ro
sunfish,da
summons,lt
summarization,uk
sumatran,en
sulphide,el
subjunctive,it
subjectivism,es
stoup,de
storekeeper,ro
stomper,en
stocker,de
stoat,lt
stet,en
steelworker,ru
stainer,en
staging,pt
sse,pt
sportswoman,nl
spondylitis,es
southpaw,lt
souther,en
sounding,de
somnolence,fr
somer,nl
solute,fr
solomons,en
sociocultural,es
snowboarder,nl
slipway,da
slaveholder,ru
skagit,en
siskin,ru
sirocco,es
silkscreen,fr
silex,en
sickbe,da
shylock,fr
shuttlecock,pt
shepherdess,pl
sheldrake,nl
shearwater,uk
sextant,el
sequelae,pt
septicaemia,it
sensitize,fr
semicircular,ca
segregationist,fr
seaworthy,nl
seacoast,mk
scrambler,en
scilla,no
schnabel,nl
sba,en
sayed,fr
saxe,da
savoyard,fr
savannas,it
sarin,ru
sapphic,it
sanderling,en
sancta,ca
samovar,ru
samoans,en
sambuca,it
sacral,de
rutledge,ro
rubato,en
rosebush,pt
roms,de
romas,en
romanovs,ro
rockery,de
rnas,ca
ritualism,pt
riss,fr
rigger,ca
ricket,lt
ricin,fr
reword,de
revitalisation,pl
reveille,nl
reticulate,es
ress,de
residuals,en
republication,fr
relaxin,en
reiter,uk
regularize,es
reflexivity,fr
redstart,ca
redoubt,es
reconquer,es
rearm,fr
razz,da
raze,es
rappel,pt
rameau,ru
rajas,en
rabbinate,it
quaternary,it
quartzite,uk
quahog,en
pythagorean,uk
pustule,fr
pula,ro
prussians,pl
prunella,ro
protuberance,pt
proposer,pt
prophylaxis,pl
propagator,pt
pronghorn,en
promulgates,pt
proboscis,no
principe,ca
primula,no
preterite,de
presbyter,uk
premeditation,ro
precambrian,es
pranking,pt
ppk,es
positivist,es
popularization,uk
pone,ca
polygonum,nl
polarise,nl
podiatry,pt
pocatello,en
pluralist,fr
plowman,en
ploughshare,de
plosive,no
plasmas,es
pitons,ca
piscine,nl
pipette,fr
pinus,ru
pincer,it
pima,it
pileup,el
pianola,es
phyla,pt
phoneme,ca
phoenicians,es
philatelist,ru
phenolic,pt
pharaonic,es
phalaenopsis,sv
persea,en
perpendiculars,ca
percheron,fr
pentameter,it
pennyworth,en
peloponnese,el
pellagra,it
peavy,en
peary,ca
pdas,es
patten,en
patoi,fr
patellar,pt
passant,it
partizan,mk
partitioning,el
papillary,es
panoramas,it
panhellenic,el
pamphleteer,pt
palaeontology,uk
overwinter,nl
outvote,nl
outflank,el
ortolan,fr
orthopaedic,it
oriel,fr
opuntia,ca
operable,es
oestrogen,pl
odium,pl
ocelot,fr
oboist,en
oblate,de
nyala,en
nts,en
northmen,ro
norther,no
norn,it
nontoxic,de
nonspecific,pl
noncompliance,es
nominative,es
nogales,es
nne,it
niobe,el
newspaperman,sv
nestorianism,ru
nepa,en
neonate,es
neocortex,es
negros,fr
necromancy,pt
necker,fr
nazimova,no
nawab,en
naturism,pt
nakuru,da
naja,da
nagas,en
myrdal,sv
mycelium,ca
myasthenia,es
muting,en
mutagen,da
mutability,en
musher,en
muscovite,es
muncie,en
mugwort,de
muenster,en
moulding,ca
morganatic,ru
moravian,pl
moraines,it
moos,nl
monoclonal,es
mongo,no
momi,it
molokai,en
molle,da
moire,fr
mitral,el
minim,ca
miniaturize,en
mineshaft,en
mineralogist,sv
milliliter,mk
millais,ru
milkmen,el
midrashim,en
microscopically,de
michaelmas,en
mfs,en
mezzo,ca
mexicano,en
metonym,pt
methylphenidate,es
methodism,en
metalworker,el
metabolically,en
merrimack,en
melba,fr
medicinally,en
mechanisation,pl
maxillofacial,es
materialization,pt
masseur,ru
masonite,sv
martinet,it
maravilla,en
manus,lt
mantas,lt
mangler,en
mandolins,pt
mandible,pl
malus,ru
malabsorption,it
majorette,fr
maharani,en
maharajah,pt
magnesite,en
maginot,fr
maenads,el
madrasah,de
macron,en
macrobiotic,es
lyres,ca
lunette,ca
loth,de
loincloth,es
logician,ru
locative,es
localisation,de
lobelia,nl
loam,en
lisboa,nl
lire,it
liquefaction,it
lippi,it
lingam,it
lidocaine,en
liberalize,it
lessees,en
lento,ca
lemaitre,es
legionnaire,ro
leas,en
lawfulness,nl
lari,es
lapidary,it
langtry,en
landholding,pl
laminaria,pl
lamed,en
lagan,sv
kuwaitis,es
krasner,ca
koss,no
korda,fr
kislev,en
kinetics,uk
kib,en
khmers,ro
khedive,en
khans,ru
kerns,en
kera,en
kents,en
kelpie,sv
kazakhs,ru
kabbalistic,pt
juster,en
jubilees,it
jrs,es
joust,it
jocular,es
jaspers,nl
isotonic,es
irishmen,uk
ipomoea,en
ipecac,en
introit,ca
interrelation,it
intermediation,ro
interlaken,de
intelligibility,pt
insurrectionary,el
insuperable,ca
ingres,fr
inflorescence,uk
infantilism,en
ineligibility,pt
indivisible,es
indiscipline,pt
incorrupt,it
incontestable,ca
impudence,no
impermissible,es
imminence,fr
illicitly,es
igneous,es
idps,sv
ideogram,el
iatrogenic,it
hyperventilation,it
hyperthermia,es
hydroxy,en
hydrostatic,pt
hydrophobic,lt
hutus,ca
humperdinck,ca
humic,en
hoyas,en
housman,en
hoodoo,fr
homology,es
homepages,de
hoagy,en
hierarch,ro
heyerdahl,no
heterocyclic,en
hesperus,es
heritable,da
herbivores,fr
herakles,nl
helpdesk,nl
heloise,en
hegemon,it
hecate,el
heartwood,en
hazan,fr
havelock,pt
harpsichordist,es
harmonically,it
hardys,de
hardiness,lt
harasse,pt
haptic,de
hanoverian,de
hame,en
halite,ca
halfpenny,en
haggai,no
gunnel,sv
gulo,en
guineans,ca
guillotined,es
guardhouse,pl
guanine,pt
gss,ca
griffon,uk
granicus,mk
grammarians,pt
grama,it
goldsboro,en
goldbergs,en
godparent,pt
gnarls,en
gladden,en
gitana,pt
gip,it
gilberts,en
gier,it
giantess,ca
geraint,en
geometrically,ru
genoese,it
geneve,fr
gcs,ru
gastropod,it
gari,pt
gand,sv
gambian,fr
gade,pt
futurology,pt
fusilier,es
funicular,ca
frisian,nl
frieder,de
frescos,da
freedmen,es
foxhole,ru
forwarder,de
foreshorten,es
forefoot,nl
forceps,pt
fop,nl
flyweight,de
floriculture,pt
flexibly,fi
flambeau,en
flagellation,pl
fishhook,da
femoral,es
faxes,de
fatso,es
farmhand,it
faisalabad,en
fafnir,fr
fado,pt
eyck,pl
extrication,ro
extendable,it
exegete,pt
excitability,ru
exacerbation,ro
euterpe,el
essenes,es
esoterica,ru
erve,en
erst,it
erne,it
erato,el
epiglottis,it
eparchy,uk
entablature,de
enlistment,it
enfilade,fr
endicott,en
enchanter,it
embryologist,en
embezzler,el
elision,it
egyptology,it
effector,es
ecuadorians,es
ebs,de
earldom,mk
dyspepsia,it
dys,fr
dybbuk,pl
ductility,it
duchesses,fr
drowsiness,el
dreiser,ru
doyen,mk
doublet,fr
dormition,ro
dormice,it
doric,el
dogmatically,pt
doctrinally,es
dobbins,en
dmd,en
divinatory,pt
divestiture,es
diverticulitis,it
distinctness,lt
dinge,da
dietetics,ca
diesels,nl
dielectric,es
diachronic,es
dextrose,it
devries,en
devourer,es
devotedly,es
desiccation,en
dermatosis,it
depopulate,es
delphinium,en
deister,de
defrock,ro
defecation,ca
deducting,de
decryption,fr
decriminalization,es
decriminalisation,el
dak,de
cytosine,pt
cypriot,el
cyclonic,es
curvilinear,pt
crystallizing,no
crus,it
croesus,el
cravens,en
coupler,fi
counterintelligence,pl
counterfactual,no
cotyledons,en
corregidor,es
corporatist,pt
corneal,pl
coring,it
corday,es
coquille,nl
coquette,fr
copulatory,en
contrapuntal,en
contralto,sv
contraindication,it
contortionist,es
conspecific,it
conker,en
congreve,en
conditionality,fr
conciseness,pt
concessionaire,es
columnar,en
colonnade,el
cockade,es
coalescence,fr
coachman,ru
clockmaker,pl
clintons,nl
clinker,sv
climatologist,de
clade,sv
cisterna,en
cilia,ru
churchwarden,sv
chunga,ca
chthonic,en
choline,uk
choirmaster,de
chipewyan,fr
chimeras,es
childlessness,sv
chicanos,fr
cherokees,en
chartist,pt
chaperon,en
chanter,en
chabad,uk
ceremonially,en
ceramist,ca
ceramicist,en
cavalryman,mk
catholicity,it
castilian,fr
casework,da
casbah,fr
caryatid,it
carrel,es
carpel,en
carolus,nl
carjacking,ru
carib,en
capybara,ca
capuchin,es
capsizing,da
caplin,en
cantatas,ro
canella,ca
candlemass,sv
camshaft,nl
calculable,it
caiman,it
cagliostro,it
caesura,es
cadenzas,en
cabinetmaker,no
bullfight,pt
bubo,ro
brushwork,nl
brumaire,de
brule,fr
broadsword,el
brittleness,uk
brindle,en
breviary,it
brainstem,nl
brahmanas,en
bragi,pt
bourdon,fr
boule,sv
bota,mk
bookman,en
bogeys,en
bodhisattvas,ru
blowhole,it
blok,pt
bjs,en
bizet,uk
bioterrorism,es
bioluminescent,pt
bioluminescence,mk
bioengineering,es
bilingualism,ca
biliary,es
berit,sv
benet,ca
belisarius,it
behrens,de
beardless,es
battier,en
bastardized,nl
basketry,es
barometric,en
barbet,fr
baltics,ru
bahai,ru
bagasse,fr
backrest,pt
baccarat,fr
avocet,en
aver,es
automatism,ca
autologous,en
autoantibody,es
authenticator,en
australasian,en
augustan,it
augmentative,pt
attar,de
atropine,it
atomization,es
assembler,de
ashlar,es
arras,fr
arraignment,fr
arme,nl
argentinians,mk
arbour,fr
arawn,en
arabist,nl
aqualung,it
apoplexy,el
antiquary,de
antineoplastic,it
antifreeze,it
anthropic,es
anteroom,de
antechamber,pt
anouilh,fr
annes,no
animatronic,en
angiography,es
andersons,de
anasazi,it
analgesia,el
ament,pl
ambidextrous,es
altitudinal,en
allergenic,sv
alcyone,ro
airworthiness,pt
airspeed,en
agitprop,de
agassiz,en
advisability,ru
adulteress,pt
administratively,sv
administrate,de
addax,en
actin,en
achillea,uk
accordionist,es
abolitionism,ca
aalto,no
zombi,fr
zodiacal,pt
zamboni,it
zambezi,mk
yugoslavs,mk
yhvh,ro
yellowhammer,ca
yaounde,fr
yangs,en
wyrd,en
woodchucks,it
wilsons,de
whitefish,en
whitecaps,en
wernicke,de
weltanschauung,fr
wellingtons,en
weightlifter,uk
wavell,ro
wavelet,en
watteau,fr
waterwheel,de
wardroom,en
wapiti,de
wagoner,en
vulpes,da
vocalisation,fr
vitrification,fr
vitreous,it
viscountess,it
virtuosos,ca
virga,it
viol,ca
villard,fr
vesicle,ca
verticality,ca
ventricles,ro
vcrs,it
valgus,no
usufruct,es
uruguayans,ru
urbanity,de
urbanise,nl
unsportsmanlike,no
unsanctione,ru
unionization,fr
unidirectional,ca
unicellular,es
unequalled,de
undocking,de
underdevelopment,es
undercoat,en
umbrian,it
ulnar,es
ulna,es
tyrolean,de
tyr,sv
turki,pl
turgenev,ru
turbot,nl
turboprops,en
turbidity,it
tulipa,no
tuberous,it
tubas,fr
trimaran,fr
trigram,es
triennial,it
trebuchet,en
traversal,en
trapezium,en
transversal,it
transshipment,ru
transsexualism,da
transmittance,en
transliterate,en
transept,fr
tracheal,ca
toscanini,es
toreador,en
topspin,en
topologically,de
topi,uk
toccata,nl
tlingit,en
tipu,ca
tipi,fr
timbales,fr
tilde,sv
tiebreaker,es
theravada,ca
theosophist,en
theban,ru
thalidomide,pt
tetracycline,en
tessellation,en
terpsichore,el
terminological,fr
teratogenic,en
tensor,ca
tenon,fr
tench,pl
tellus,sv
telegraphist,en
teleconferencing,el
teasdale,it
taxonomist,en
taxiway,en
taxiing,it
taxa,fr
tarahumara,es
tange,mk
tamm,pl
tamerlane,uk
tamarin,fr
tabuk,en
syphilitic,en
synchro,fr
sympathizes,pt
swoope,en
suzerainty,ro
suzerain,ro
suras,en
sura,sv
supertanker,da
supersymmetry,es
superstring,en
superposition,ru
supernumerary,de
superintendence,en
supergiant,it
sumptuously,fr
sulphate,ru
sulfurous,fr
subspace,ru
subroutine,ru
subfamily,pl
subdirectory,es
subdeacon,nl
subcompact,en
subclass,de
stylization,de
strikebreaker,da
striation,pt
strasberg,en
strafe,it
stowage,it
sterns,en
steinway,de
steichen,en
stayer,de
stationmaster,it
stater,en
stakeout,it
ssw,de
sprat,uk
sportier,sv
spoonbill,en
spiritism,pt
spiny,nl
spiess,de
sphinxes,ru
specifier,en
spatiotemporal,el
spacewalk,sv
sowers,fr
solidago,pl
solanum,uk
soissons,fr
sociologically,el
sociolinguistic,fr
soapstone,de
snowbound,da
slavonic,uk
skuld,no
skive,sv
skagway,fr
sitwell,ca
silkwood,it
signor,de
sigint,de
sif,da
sieving,it
sidecar,ru
shockley,da
sherpas,fr
shermans,en
sexploitation,en
serkin,en
sericulture,ru
sepulchral,pt
separable,it
sensitization,es
semite,ca
semiotic,es
seismologist,el
seismological,el
sebastopol,da
seasickness,da
seaplane,el
seance,pl
scythes,it
scrotal,pt
scintillation,pt
schnorr,de
schist,ca
scd,ca
scansion,fr
sawmills,it
sauternes,fr
satraps,es
sartorius,de
sartor,it
sarcophagi,pl
samizdat,uk
sambre,fr
salivation,it
sacristy,pt
sacagawea,no
rumen,ro
rotter,de
roquette,nl
roote,no
roosevelts,nl
romeos,es
riel,de
ricos,ca
ribe,ca
rhythmical,lt
rhus,it
rhinoplasty,pt
rhetorician,de
rgs,fr
revocable,fr
retransmit,pl
retardant,en
resistive,it
remunerative,fr
remunerate,fr
remora,it
reigniting,it
regattas,de
redfish,it
redbird,en
rectification,it
reclassification,fr
reciprocally,es
recidivist,fr
reburial,ru
raskolnikov,ru
rarebit,en
rankine,en
rambouillet,fr
railcar,ro
radiometer,da
radiographer,no
raconteurs,fr
rabelais,fr
quickstep,nl
quantifie,pt
purism,es
pumas,pl
puka,en
psychotherapeutic,de
psychophysiology,uk
psychomotor,el
psychogenic,pt
psilocybin,it
pruritus,pl
proteas,en
proprioception,es
prompter,it
prolongation,pt
prolix,ca
prolactin,es
primi,es
preservationist,en
potawatomi,en
postulation,pt
portraitist,es
porphyry,it
porgy,nl
popularizer,es
poorhouse,uk
pomeranians,uk
polymerize,el
polymeric,it
polyandry,ca
poliovirus,fr
polecat,nl
pointillist,en
pluton,fr
plf,ca
plebeians,ru
plebeian,ro
platonist,de
plantagenet,ca
planetesimals,it
pistil,it
pintos,es
pintail,en
pindar,ca
pilsen,no
pieris,it
pianissimo,it
phrygian,uk
photosynthetic,es
photosensitivity,da
photosensitive,de
phosphoric,ro
phosphorescence,fr
phosphor,it
phonetics,ca
phoenicia,ca
phenotypic,pt
phaeton,de
petaled,sv
perturbation,pl
perpendicularly,es
percutaneous,es
pejoratively,pt
pedicab,en
pederasty,ca
pavane,fr
patronymic,ru
patriarchate,uk
passim,pl
paresis,it
papuan,pl
papermaking,de
papaver,lt
pantograph,ca
panjabi,en
panegyric,ca
palladian,it
palas,ro
paisa,es
pacha,pt
paba,en
oxidant,fr
ovoid,pl
overproduction,el
ovate,de
ossification,it
orthomolecular,nl
orthogonal,ca
orphic,es
oriya,fr
organizationally,ru
oort,es
omphalos,it
omnidirectional,en
oleo,ca
oken,es
oglala,ca
offertory,pt
oenology,ca
oedema,lt
odalisque,pt
ocotillo,en
occident,de
obliquity,pt
obbligato,de
oarsman,mk
numen,es
nuda,es
nss,en
notability,en
normandie,nl
nonresident,en
nonproliferation,ro
nightingales,el
nighthawks,en
nicaraguans,es
nguni,en
neurotoxic,es
neuropsychological,en
netter,en
neoprene,es
necropsy,es
naturalisation,pt
nativism,pt
nass,fr
nasopharyngeal,lt
narthex,ro
nansen,no
namibian,fr
nacre,lt
myrmidon,fr
mycologist,en
mutagenic,fr
musette,fr
musculoskeletal,de
murrumbidgee,en
mucin,en
moulder,en
monotonic,uk
monopolise,en
monophysitism,en
monophysite,en
monoamine,en
monarchism,mk
momus,en
molnar,ro
moke,en
mohican,es
modifiable,fr
modeler,uk
mobbing,ca
mithraism,pt
mistranslation,sv
minesweeper,nl
mimetic,ca
mils,it
millstones,el
militarise,it
microfiche,en
michener,en
micawber,en
metternich,de
metastatic,pl
metabolise,es
messieurs,it
merovingians,it
merovingian,de
merl,en
menninger,en
mendicant,ca
membranous,es
melodically,pt
melchior,da
medline,es
medicis,ca
medevac,sv
mechanise,pl
mbd,fi
mazer,en
mauritian,fr
mauriac,fr
matamoros,es
mastication,uk
masoretic,ro
marts,ca
marquetry,ca
marmoset,es
mariss,en
marinas,el
maries,fr
manzanilla,en
manufactory,ru
mantell,fr
mangold,de
mandola,it
manakin,en
malvasia,it
malmo,no
malevich,ru
malamute,mk
malamud,es
mainsail,nl
maillol,fr
magnificat,ca
maestri,fr
maceration,it
lytton,fr
lydian,el
lycanthrope,fr
lumina,en
luganda,no
lubeck,lt
lrs,lt
lota,it
lombards,it
lodz,de
littoral,it
lithuanians,lt
lithographer,nl
liquefy,es
lipchitz,nl
linum,pl
lins,pt
linnet,da
linnean,sv
limonene,it
liming,no
lilium,it
libretti,pt
liberians,en
lermontov,ru
leptons,ca
leporidae,uk
leos,de
leonine,it
leis,en
larix,pl
lapwing,lt
lapp,sv
lans,pl
lank,en
landside,en
lade,ru
lachaise,fr
labile,fr
kwanza,en
kuznet,uk
kshatriya,en
kleptomania,el
kleist,de
klaxon,fr
kiswahili,en
kine,fr
kilroy,da
kike,es
khachaturian,ru
ketamine,it
karyotype,uk
karelian,ru
kaon,sv
kalmia,en
kaisers,no
kabala,mk
juntas,ca
junks,en
judicially,es
jirga,es
jewison,ca
javelins,fr
jati,en
jansenist,fr
jacobin,fr
iyar,ro
isocrates,el
irreligion,en
irrelevancy,en
ironworker,ru
ionise,lt
investiture,ca
intron,ca
intracranial,ro
inti,lt
interposition,es
interpolate,uk
internee,fr
internationalize,es
interdenominational,en
interchangeability,nl
intemperance,it
inquisitorial,ca
inla,ca
infective,en
inertial,es
inelastic,da
inducer,es
individualise,pt
indemnify,fr
incorrectness,pl
incommensurable,ca
imprecision,es
impoundment,de
immunotherapy,pt
ilia,en
ilex,pt
idylls,it
ichthyologist,ru
icecap,da
hyperboloid,uk
hyoid,ro
hydrofoil,it
hydrocortisone,en
hoopoe,ca
homonymous,it
homoeroticism,pt
hinault,da
heterodoxy,es
hermaphrodites,no
hemispherical,en
hemiplegia,es
helot,el
hellhound,en
helicon,nl
hazlitt,en
hargeisa,en
hardtop,de
hapsburg,pl
haploid,it
hankey,fr
haemorrhagic,pt
haeckel,uk
gyp,ca
gurkhas,en
guatemalans,es
groundnut,fr
grosz,ca
grappelli,fr
granitic,pt
grandee,de
gracile,fr
goshawk,sv
gonne,en
goldenrod,de
goethal,nl
goatherd,mk
gluteal,pt
glutamine,mk
glockenspiel,de
glissando,ro
glioblastoma,it
glengarry,nl
glassblower,de
gilder,en
gibsons,en
gerund,pt
geophysicist,ru
geode,ro
gazetteer,ca
gauchos,pt
gatt,sv
gaswork,da
garrisoned,pt
gametes,es
galvanic,uk
galls,en
gallia,fr
gaddis,it
gabonese,fr
fss,da
friable,it
fresnel,es
frauen,fi
formalization,uk
forint,de
forebrain,en
follicular,fr
flutist,ru
fluoxetine,pt
fluorosis,en
flory,ro
flammability,no
finiteness,es
finitely,ca
fibroblasts,pt
fibril,el
festuca,pl
fertilise,de
fentanyl,nl
fellatio,es
febrile,it
fasce,uk
farragut,en
faller,da
falange,en
fakir,fr
extensible,fr
expressiveness,it
expiratory,en
exoskeletons,it
excretory,pt
exchangeable,fr
evs,de
euphonium,en
ethnologist,sv
estimator,en
erosive,ca
eritrean,sv
equilateral,es
episteme,es
epirus,mk
enthronement,uk
enlarges,sv
endoscope,de
encyclopedist,es
encamp,ca
embouchure,ca
embezzle,el
ellas,pt
eliminator,es
electromotive,lt
eldership,ru
eland,en
eightfold,de
eidetic,en
ehf,mk
egocentrism,ca
effusion,fr
effeminacy,es
effacement,pl
ees,ca
edta,pl
echt,ca
earwig,en
dromedary,es
driveshaft,de
dredger,en
draughtsman,ca
dramatisation,es
doxycycline,uk
doss,fr
donjon,nl
donizetti,it
dolor,da
dolman,en
dois,ca
doge,it
dodos,fr
dodecahedron,ru
dockworker,sv
dle,it
diwan,de
diviner,es
disqualifying,da
disproportion,it
disjunctive,pt
disembarkation,fr
disadvantageous,el
directionality,mk
dinero,it
digester,mk
dictaphone,de
diasporas,ru
dianthus,ro
diagrammatic,el
determiner,no
dess,fr
desiderata,fr
desegregation,en
desegregate,no
derringer,en
derivable,en
deneb,it
dendrite,es
demographer,ru
demobilize,pt
demilitarize,fr
delimit,es
defoliation,es
deflationary,fr
declamation,pt
datura,ru
danu,ro
dalmatia,it
dakotas,en
dado,ca
dadaism,ro
czarist,el
cysteine,pl
cymbidium,it
curlew,en
cunnilingus,fr
cuirass,ca
cryptographic,uk
cryptogram,nl
cruiserweight,en
cruciform,de
crozier,fr
crocodilian,pt
criminological,lt
creatine,no
cran,ro
cracow,pl
cowshe,de
cowles,en
courbet,fr
countertenor,ca
correctable,en
corpuscle,da
cornus,fr
corm,ca
cordage,sv
copyist,es
convolvulus,en
convolution,fr
contusion,el
continence,es
contiguity,it
constructivist,es
constantina,ro
consortia,es
conscientiousness,ro
congregationalist,en
congener,it
conformance,fr
concha,ca
concerti,de
concatenation,de
comprehensibility,de
compactness,it
compaction,uk
commutation,es
combe,fr
colore,fr
cofactor,it
codicil,it
cockcroft,en
cochise,en
climatically,it
classifiable,it
classicism,uk
clarinetist,ca
cirsium,uk
cira,it
choirboy,it
chloroquine,es
chivalric,uk
chine,it
chicot,fr
chert,ca
chelating,it
chasse,nl
charlestown,en
chapultepec,es
chanterelle,sv
chaldeans,pt
chalcedony,ro
cerebrospinal,ro
cerebellar,en
cephalopod,mk
cephalic,pt
centralism,es
centavos,en
cavell,no
cathedra,pl
catena,ro
catechumen,pt
catechetical,pt
catalase,el
carrousel,fr
carnelian,it
cardiopulmonary,es
carborundum,en
caravanserai,it
carabiner,it
capreolus,ca
capitation,fr
canty,en
canoeist,da
canna,ca
candelabra,ca
campanile,it
camouflaging,no
cambium,fr
calyx,ro
calcify,en
caissons,fr
cairngorms,en
cadmus,el
butyl,en
burgher,ca
bura,pl
brunelleschi,it
brucellosis,pt
broncho,en
bronchi,de
bromides,en
broadleaf,ro
